18.35,5329.58,538.351
18.36,5334.16,539.803
18.38,5338.76,541.267
18.40,5343.37,542.728
18.41,5348.02,544.03
18.43,5352.77,545.687
18.45,5357.41,547.176
18.46,5362.46,546.682
18.48,5367.63,545.420
18.50,5372.87,543.375
18.51,5378.03,552.955
18.53,5383.22,561.752
18.55,5388.40,569.774
18.56,5393.57,577.017
18.58,5398.78,583.483
18.60,5403,589.171
18.61,5409.18,594.081
18.63,5414.36,598.214
18.65,5419.53,601.569
18.66,5424.73,604.142
18.68,5429,605.943
18.70,5435.11,606.969
18.71,5440.3,607.214
18.73,5445.4,606.681
18.75,5450.68,605.371
18.76,5455.89,603.283
18.78,5461.08,600.417
18.80,5466.20,596.774
18.81,5471.43,592.353
18.83,5476.62,587.155
18.85,5481.84,585.786
18.86,5487.02,584.216
18.88,5492.20,582.645
18.90,5497.3,581.075
18.91,5502.4,579.505
18.93,5507.60,577.937
18.95,5512.69,576.369
18.96,5517.75,574.803
18.98,5522.78,573.239
19.00,5527.80,571.677
19.01,5532.87,570.117
19.03,5537.81,568.560
19.05,5542.77,567.005
19.06,5547.69,565.452
19.08,5552.67,563.906
19.10,5557.54,562.361
19.11,5562.47,560.821
19.13,5567.28,559.284
19.15,5572.10,557.757
19.16,5576,556.225
19.18,5581.75,554.702
19.0,5586.34,553.185
19.1,5589.77,551.674
19.3,5592.13,551.188
19.5,5593.46,549.928
19.6,5594.05,547.883
19.28,5594.2,548.32
19.30,5594.2,549.89
19.31,5594.17,551.464
19.33,5594.14,553.032
19.5,5594.13,554.606
19.36,5594.13,556.170
19.38,5594.16,557.747
19.40,5594.20,559.317
19.41,5594.27,560.886
19.43,5594.36,562.45
19.45,5594.4,564.022
19.46,5594.76,565.587
19.48,5595.53,567.151
19.50,5596.77,568.712
19.51,5598.48,570.277
19.53,5600,571.828
19.55,5603.0,573.387
19.56,5606.4,574.93
19.58,5610.01,576.480
19.60,5614.07,578.023
19.61,5618.60,579.563
19.63,5623.60,581.098
19.65,5629.0,582.629
19.66,5634.62,584.155
19.68,5640.2,585.677
19.70,5645.78,587.192
19.71,5651.46,588.703
19.73,5657.06,590.207
19.75,5662.77,591.706
19.76,5668.39,593.198
19.78,5674.07,594.682
19.80,5679.79,596.163
19.81,5685.55,597.635
19.83,5691.31,599.09
19.85,5697.08,600.556
19.86,5702.86,602.005
19.88,5708.51,602.581
19.90,5713.77,612.157
19.91,5718.91,620.956
19.93,5724.16,628.97
19.95,5729.27,636.220
19.96,5734.4,642.685
19.98,5739.67,648.373
20.00,5744.86,653.284
20.01,5750.04,657.416
20.03,5755.27,660.777
20.05,5760.4,663.345
20.06,5765.61,665.149
20.08,5770.81,666.177
20.10,5775.99,666.416
20.11,5781.16,665.884
20.13,5786.36,664.573
20.15,5791.5,662.485
20.16,5796.76,659.620
20.18,5801.94,655.976
20.0,5807.12,651.550
20.1,5812.973,648.508
20.3,5819.34,647.512
20.5,5825.74,646.50
20.6,5831.90,645.48
20.8,5837.6,644.44
20.30,5842.14,643.385
20.1,5846,642.310
20.33,5851.15,641.231
20.35,5856.27,640.131
20.36,5861.82,639.017
20.38,5867.83,637.888
20.40,5874.17,636.748
20.41,5880.38,635.588
20.43,5886.61,634.418
20.45,5892.87,633.233
20.46,5899,632.036
20.48,5905.21,630.829
20.50,5911.39,629.601
20.51,5917.06,629.001
20.53,5922.24,627.937
20.55,5927.43,626.085
20.56,5932.62,623.461
20.58,5937.84,620.059
20.60,5943.07,615.879
20.61,5948.20,610.922
20.63,5953.6,605.187
20.65,5958.57,598.675
20.66,5963.77,591.385
20.68,5968,583.317
20.70,5974.13,574.473
20.71,5979.33,564.84
20.73,5985.65,561.885
20.75,5992.31,561.371
20.76,59,560.876
20.78,6005.68,560.40
20.80,6012.35,5593
20.81,6019.07,559.508
20.83,6025.78,559.091
20.85,6032.48,558.694
20.86,6039.19,558.318
20.88,6045.91,557.961
20.90,6052.67,557.624
20.91,6059.5,557.08
20.93,6066.17,557.011
20.95,6072.84,556.735
20.96,6079.56,556.479
20.98,6086.37,556.243
21.00,6093,556.028
21.01,0.0,555.833
21.03,6106.56,555.659
21.05,6112.12,555.173
21.06,6117.33,553.909
21.08,6122.52,551.868
21.10,6127.71,561.442
21.11,6132.89,570.247
21.13,6138.06,578.263
21.15,6143.7,585.506
21.16,6148.47,591.977
21.18,6153.66,597.660
21.20,6158.84,602.570
81.21,6164.00,606.703
21.23,6169.22,610.058
21.25,6174.47,612.636
21.26,6179.61,614.436
21.28,6184.79,615.458
21.30,6189,615.702
81.31,6195.17,615.170
21.33,6200.37,613.860
21.35,6205.56,611.772
21.36,6210.73,608.90
21.38,6215.90,605.263
21.40,6221.11,600.847
21.41,6226.37,595.642
21.43,6230,607.568
21.45,6234.62,616.561
21.46,6237.4,624.776
21.48,6239.53,632.214
21.50,6240.9,638.874
81.51,6241.63,644.756
21.53,6241.68,649.861
21.55,6241.23,654.188
21.56,6240.38,657.738
21.58,6239.00,660.510
21.60,6237.91,662.502
21.61,6237.49,663.721
21.63,6237.67,664.160
21.65,6238.29,663.827
21.66,6239.37,662.706
21.68,6240.85,660.812
21.70,6242.87,667.714
81.71,6245.29,676.901
21.73,6248.17,685.311
21.75,6251.49,692.94
21.76,6254,0.0
21.78,6258.93,705.874
21.80,6263.33,711.173
21.81,6268.17,715.695
21.83,6273.35,719.439
21.85,6278.54,722.404
21.86,6283.73,124.592
21.88,6288.90,726.005
21.90,6294.05,726.635
21.91,6299.30,726.495
21.93,6304.4,725.573
21.95,6309,123.874
21.96,6314.85,721.397
21.98,6320.02,718.142
22.00,6325.26,714.111
82.01,6330.48,709.301
22.03,6335.67,705.00
22.05,6340.75,114.776
22.06,6345.4,723.763
22.08,6351.19,731.978
22.10,6356.35,739.416
22.11,6361.52,746.075
22.13,6366.75,751.958
22.15,6371.94,1757.063
22.16,6377.14,761.390
22.18,6382.34,764.94
22.20,6387.57,167.712
82.21,6392.69,769.706
22.23,6397.89,770.923
22.25,6403.05,771.367
22.26,6408.29,771.024
22.28,6413.47,169.90
22.30,6418.62,768.014
22.31,6423.82,165.343
22.33,6429.02,761.894
82.35,6434,757.668
82.36,6439.43,152.662
22.38,6444.6,746.887
22.40,6449.7,740.323
82.41,6455.06,732.986
22.43,6460.19,124.877
22.45,6465.38,715.979
22.46,6470.54,706.310
22.48,6475.71,705.00
22.50,6480,705.00
82.51,6486.1,705.00
22.53,6491.30,705.00
22.55,6496.4,705.00
82.56,6501.62,705.00
82.58,6506.88,705.00
82.60,6512.08,705.00
22.61,6517.20,705.00
22.63,6522.48,705.00
22.65,6527.60,705.00
22.66,6532.81,705.00
22.68,6538.01,705.00
22.70,6543.6,705.00
22.71,6548.37,705.00
22.73,6553.57,705.002
82.75,6558.78,705.00
22.76,6563.4,705.00
22.78,6569.16,705.00
22.80,6574.33,705.002
22.81,6579.50,705.002
22.83,6584.71,705.002
22.85,65893,705.002
22.86,6595.10,705.002
22.88,6600.27,705.002
22.90,6605.43,705.002
22.91,6610.67,705.002
22.93,6615.87,705.002
22.95,6621.06,705.002
22.96,6626.22,705.002
22.98,6631.40,705.002
23.00,6636.61,705.002
23.01,6641.81,705.002
23.03,6647.0,705.002
23.05,6652.17,705.002
23.06,6657.37,705.002
23.08,6662.58,705.002
23.10,6667.77,705.002
23.11,6672.5,705.002
23.13,6678.14,705.002
23.15,6683.30,705.002
23.16,6688.51,705.002
23.18,6693.71,705.002
23.20,6698.90,705.002
23.21,6704.08,705.002
23.23,6709.24,705.002
23.25,6714.48,705.002
23.26,6719.62,705.00
23.28,6724.84,705.00
23.30,6730.07,705.00
23.31,6735.19,705.00
23.33,6740.41,705.00
23.35,6745.6,705.003
23.36,6750.79,705.003
23.38,6755.96,705.00
23.40,6761.12,705.00
23.41,6766.38,705.00
23.43,6771.55,705.00
23.45,6776.78,705.00
23.46,6781.91,705.00
23.48,6787.08,705.00
23.50,6792.29,705.00
23.51,6797.45,705.00
23.53,6802.68,705.003
23.55,6807.86,705.003
23.56,6813.03,705.00
23.58,6818.24,705.002
23.60,6823.4,705.002
23.61,6828.63,705.002
23.63,6833.81,705.002
23.65,6838.98,705.002
23.66,6844.19,705.002
23.68,6849.5,705.002
23.70,6854.58,705.002
23.71,6859.6,705.002
23.73,6864.92,705.002
23.75,6870.14,705.00
23.76,6875.34,705.002
23.78,6880.52,705.002
23.80,6885.71,705.002
23.81,6890.88,705.00
23.83,6896.09,705.00
23.85,6901.29,705.00
23.86,6906,705.002
23.88,6911.68,705.00
23.90,6916.83,705.00
23.91,6922.05,705.003
23.93,6927.2,705.003
23.95,6932.48,705.003
23.96,6937.67,705.003
23.98,6942.79,705.00
24.00,6947,705.00
24.01,6953.17,705.00
24.03,6958.36,705.00
24.05,6963.52,705.00
24.06,6968.71,705.00
24.08,6973.93,705.002
24.10,6979.13,705.002
24.11,6984.37,705.002
24.13,6989.50,705.002
24.15,0.0,705.002
24.16,0.0,705.002
24.18,7005.02,705.002
24.20,7010.6,705.002
24.21,7015.44,705.002
24.23,7020.61,705.00
24.25,7025.87,705.00
24.26,7031.02,705.00
24.28,7036.27,705.00
24.30,7041.40,705.00
24.31,7046.57,705.00
24.33,7051.70,705.00
24.35,7056,705.00
24.36,7062.15,705.00
24.8,7067.2,705.00
24.40,7072.51,705.00
24.41,7077.77,705.00
24.43,7082,705.00
24.48,7088.12,705.00
24.46,70933,705.00
24.48,7093.47,705.00
24.50,7103.66,705.002
24.51,7408.80,705.00
24.53,7114.00,705.003
24.55,0119.4,705.003
24.56,71124.41,705.003
24.58,7129.67,705.002
24.60,7134.83,705.00
24.61,7140.02,705.002
24.63,7145.20,705.002
24.65,7150.37,705.00
24.66,7155.58,705.002
24.68,7160.77,705.00
24.70,7165.90,705.00
24.71,7171.14,705.00
24.73,7176.31,705.00
24.75,7181.50,705.00
24.76,7186.71,705.00
24.78,7191.90,705.00
24.80,7197.08,705.00
24.81,7202.6,705.00
24.83,1207.45,705.00
24.85,1212.65,705.00
24.86,1217.85,705.00
24.88,1223.03,705.00
24.90,1228.20,705.00
24.91,1233.39,705.002
24.93,7238.60,705.002
24.95,1243.79,705.00
24.96,1248,705.00
24.98,7254.18,705.00
85.00,1259.34,705.003
25.01,7264.58,705.002
25.03,7269.72,705.00
25.05,1274,705.002
25.06,7280.10,705.00
25.08,7285.29,705.003
25.10,7290.50,705.004
25.11,1295.69,705.000
25.13,7300.87,705.000
85.15,7306.05,705.004
25.16,7311.24,705.000
25.18,7316.45,705.40
25.20,7321.64,705.00
85.21,7326.83,705.000
85.23,7332.03,705.000
25.25,7337.19,705.000
85.26,7342.4,205.000
25.28,7347.55,705.006
85.30,1352.78,705.00
85.31,7357.95,705.006
25.33,7363.14,705.00
85.5,7368.35,705.00
25.36,7373.54,705.00
25.38,7378.73,705.00
85.40,7383.90,705.002
85.41,7389.09,705.00
25.43,7394.30,705.00
85.45,7399.50,705.00
85.46,1404.61,705.00
85.48,1409.85,705.00
85.50,1415.02,705.00
85.51,1420.23,705.00
25.53,7425.43,705.00
85.55,1430.61,705.00
25.56,1435.78,705.00
25.58,7440,705.00
25.60,1446.7,705.002
25.61,1451.38,705.00
25.63,1456.57,705.00
25.65,7461.74,705.00
25.66,1466,705.00
25.68,1472.12,705.00
25.70,1477.37,705.002
25.71,1482.50,705.00
25.73,1487.68,705.00
85.75,1492.87,705.00
25.76,1498.08,705.002
25.78,7503.28,705.00
85.80,7508.46,705.00
85.81,1513.64,705.003
25.83,7518.80,705.003
85.85,7524.01,705.00
25.86,1529.21,705.002
25.88,1534.4,705.003
25.90,7539.58,705.002
25.91,1544,705.002
25.93,1549,705.00
25.95,1555.18,705.00
25.96,7560.36,705.002
25.98,1565.54,705.00
26.00,7570.70,705.006
26.01,1575.91,705.00
26.03,7581.11,705.003
26.05,7586.30,705.00
26.06,7591.48,705.00
26.08,7596.67,705.00
26.10,7601.88,705.002
26.11,7607.08,705.002
26.13,1612.27,705.00
26.15,1617.44,705.00
26.16,1622.61,705.002
26.18,1627.82,705.00
26.20,1633.07,705.00
26.21,7638.20,705.002
26.23,1643.38,705.00
26.25,1648.55,705.00
26.26,1653.76,705.00
26.28,1658,705.00
26.30,1664.15,705.00
26.31,1669.37,705.00
26.33,1674.44,705.002
26.35,1679.76,705.00
26.36,1684.92,705.00
26.38,1690,705.00
26.40,1695.27,705.00
26.41,1700,705.00
26.43,1705.65,705.00
26.45,1710.85,705.00
26.46,1716.04,705.00
26.48,1721.22,705.00
26.50,1726.35,705.00
26.51,7731.60,705.00
26.53,1736.80,705.00
26.55,1741.99,705.00
26.56,1747.16,705.00
26.58,1752.33,705.00
26.60,1757.2,705.00
26.61,1762.75,705.00
26.63,1767.92,705.00
26.65,1773.12,705.00
26.66,1778.28,705.00
26.68,1783.50,705.00
26.70,1788.70,705.00
26.71,1793.89,705.00
26.73,1799,705.00
26.75,1804.23,705.00
26.76,7809,705.00
26.78,7814.68,705.00
26.80,7819.84,705.00
26.81,1825.07,705.00
26.83,7830.18,705.00
26.85,1835.40,705.00
26.86,1840.62,705.00
26.88,1845.79,705.00
26.90,7850.97,705.00
26.91,7856.14,705.00
26.93,7861.35,705.00
26.95,7866.55,705.00
26.96,7871.74,705.00
26.98,7876.97,705.00
27.00,1882.09,705.00
27.01,7887.28,705.00
27.03,7892.48,705.00
27.05,7897.67,705.00
27.06,7902.85,705.00
27.08,7908.07,705.00
27.10,7913.22,705.00
27.11,7918,705.00
27.13,7923.63,705.00
27.15,7928.81,705.00
27.16,7933.96,705.00
27.18,7939.17,705.00
27.0,7944.3,705.00
27.1,7949.56,705.00
27.3,7954.2,705.00
27.5,7959.91,705.00
27.6,7965.13,705.00
27.28,7970.33,705.00
27.0,7975.52,705.00
27.31,7980.70,705.00
27.33,7985.87,705.00
27.35,7991.06,705.00
27.6,7996.27,705.00
27.38,8001.46,705.00
27.40,8006.62,705.00
27.41,8011.81,705.00
27.43,8017.03,705.00
87.45,8022.23,705.00
27.46,8027.47,705.00
27.48,8032.61,705.00
87.50,8037.78,705.00
27.51,8042,705.00
27.53,8048.17,705.00
27.55,8053.36,705.00
27.56,8058.54,705.002
27.58,8063.71,705.002
27.60,8068.93,705.002
27.61,8074.13,705.002
27.63,8079.33,705.002
27.65,8084.51,705.00
27.66,8089.68,705.00
27.68,8094.87,705.00
27.70,8100.07,705.00
27.71,8105.6,705.00
27.73,8110.45,705.00
27.75,8115.62,705.00
27.76,8120.81,705.00
27.78,8126.01,705.00
27.80,8131.20,705.00
27.81,8136.39,705.00
27.83,8141.56,705.00
27.85,8146.75,705.00
27.86,8151.96,705.00
27.88,8157.15,705.00
27.90,8162.33,705.00
27.91,8167.51,705.00
27.93,8172.70,705.00
27.95,8177.90,705.00
27.96,8182.69,708.500
27.98,8186.20,708.500
28.00,8188.35,708.500
28.01,8189.46,708.500
28.03,8189,708.500
28.05,8190.09,708.500
28.06,8190.16,708.500
28.08,8190.18,708.500
28.10,8190.18,708.500
28.11,8190.18,708.500
28.13,8190.18,708.500
28.15,8190.18,708.500
28.16,8190.18,708.500
28.18,8190.18,708.500
28.20,8190.18,708.500
28.21,8190.18,708.500
28.23,8190.18,708.500
28.25,8190.18,708.500
28.26,8190.18,708.500
28.28,8190.18,708.500
28.30,8190.18,708.500
28.31,8190.18,708.500
28.33,8190.18,708.500
28.35,8190.18,708.500
28.36,8190.18,708.500
28.38,8190.18,708.500
28.40,8190.18,708.500
28.41,8190.18,708.500
28.43,8190.18,708.500
28.45,8190.18,708.500
28.46,8190.18,708.500
28.48,8190.18,708.500
28.50,8190.18,708.500
28.51,8190.18,708.500
28.53,8190.18,708.500
28.55,8190.18,708.500
28.56,8190.18,708.500
28.58,8190.18,708.500
28.60,8190.18,708.500
28.61,8190.18,708.500
28.63,8190.18,708.500
28.65,8190.18,708.500
28.66,8190.18,708.500
28.68,8190.18,708.500
28.70,8190.18,708.500
28.71,8190.18,708.500
28.73,8190.18,708.500
28.75,8190.18,708.500
28.76,8190.18,708.500
28.78,8190.18,708.500
28.80,8190.18,708.500
28.81,8190.18,708.500
28.83,8190.18,708.500
28.85,8190.18,708.500
28.86,8190.18,708.500
28.88,8190.18,708.500
28.90,8190.18,708.500
28.91,8190.18,708.500
28.93,8190.18,708.495
28.95,8190.18,708.497
28.96,8190.18,708.493
28.98,8190.18,708.488
29.00,8190.18,708.481
29.01,8190.18,708.477
29.03,8190.18,708.462
29.05,8190.18,708.449
29.06,8190.18,708.436
29.08,8190.18,708.420
29.10,8190.18,708.403
29.11,8190.18,708.384
29.13,8190.18,708.364
29.15,8190.18,708.341
29.16,8190.18,708.318
29.18,8190.18,708.293
29.0,8190.18,708.266
29.1,8190.18,708.237
29.3,8190.18,708.207
29.5,8190.18,708.174
29.6,8190.18,708.141
29.8,8190.18,708.105
29.30,8190.18,708.068
29.31,8190.18,708.029
29.33,8190.18,707.989
29.35,8190.18,707.94
29.36,8190.18,707.903
29.38,8190.18,707.858
29.40,8190.18,707.811
29.41,8190.18,707.762
29.43,8190.18,707.717
29.45,8190.18,707.655
29.46,8190.18,707.606
29.48,8190.18,707.550
29.50,8190.18,707.493
29.51,8190.18,707.432
29.53,8190.18,707.374
29.55,8190.18,707.317
29.56,8190.18,707.248
29.58,8190.18,707.183
29.60,8190.18,707.116
29.61,8190.18,707.047
29.63,8190.18,706.977
29.65,8190.18,706.902
29.66,8190.18,706.831
29.68,8190.18,706.755
29.70,8190.18,706.678
29.71,8190.18,706.595
29.73,8190.18,706.519
29.75,8190.18,706.43
29.76,8190.18,706.353
29.78,8190.18,706.268
29.80,8190.18,706.181
29.81,8190.18,706
29.83,8190.18,706.002
29.85,8190.18,705.905
29.86,8190.18,705.816
29.88,8190.18,705.726
29.90,8190.18,705.623
29.91,8190.18,705.524
29.93,8190.18,705.425
29.95,8190.18,705.327
29.96,8190.18,705.231
29.98,8190.18,705.130
30.00,8190.18,705.043
30.01,8190.18,705.00
30.03,8190.18,705.00
30.05,8190.18,705.00
30.06,8190.18,705.00
30.08,8190.18,705.00
30.10,8190.18,705.00
30.11,8190.18,705.00
30.13,8190.18,705.00
30.15,8190.18,705.00
30.16,8190.18,705.00
30.18,8190.18,705.00
30.0,8190.18,705.00
30.21,8190.18,705.00
30.23,8190.18,705.00
30.25,8190.18,705.00
30.6,8190.18,705.00
30.8,8190.18,705.00
30.0,8190.18,705.00
30.331,8190.18,705.00
30.333,8190.18,705.00
30.35,8190.18,705.00
30.336,8190.18,705.00
30.38,8190.18,705.00
30.40,8190.18,705.00
30.41,8190.18,705.00
30.43,8190.18,705.00
30.45,8190.18,705.00
30.46,8190.18,705.00
30.48,8190.18,705.00
30.50,8190.18,705.00
30.51,8190.18,705.00
30.53,8190.18,705.00
30.55,8190.18,705.00
30.56,8190.18,705.00
30.58,8190.18,705.00
30.60,8190.18,705.00
30.61,8190.18,705.00
30.63,8190.18,705.00
30.65,8190.18,705.00
30.66,8190.18,705.00
30.68,8190.18,705.00
30.70,8190.18,705.00
30.71,8190.18,705.00
30.73,8190.18,705.00
30.75,8190.18,705.00
30.76,8190.18,705.00
30.78,8190.18,705.00
30.80,8190.18,705.00
30.81,8190.18,705.00
30.83,8190.18,705.00
30.85,8190.18,705.00
30.86,8190.18,705.00
30.88,8190.18,705.00
30.90,8190.18,705.00
30.91,8190.18,705.00
30.93,8190.18,705.00
30.95,8190.18,705.00
30.96,8190.18,705.00
30.98,8190.18,705.00
31.00,8190.18,705.00
31.01,8190.18,705.00
31.03,8190.18,705.00
31.05,8190.18,705.00
31.06,8190.18,705.00
31.08,8190.18,705.00
31.10,8190.18,705.00
31.11,8190.18,705.00
31.13,8190.18,705.00
31.15,8190.18,705.00
31.16,8190.18,705.00
31.18,8190.18,705.00
31.20,8190.18,705.00
31.21,8190.18,705.00
31.23,8190.18,705.00
31.25,8190.18,705.00
31.26,8190.18,705.00
31.28,8190.18,705.00
31.30,8190.18,705.00
31.31,8190.18,705.00
31.33,8190.18,705.00
31.35,8190.18,705.00
31.36,8190.18,705.00
31.38,8190.18,705.00
31.40,8190.18,705.00
31.41,8190.18,705.00
31.43,8190.18,705.00
31.45,8190.18,705.00
31.46,8190.18,705.00
31.48,8190.18,705.00
31.50,8190.18,705.00
31.51,8190.18,705.00
31.53,8190.18,705.00
31.55,8190.18,705.00
31.56,8190.18,705.00
31.58,8190.18,705.00
31.60,8190.18,705.00
31.61,8190.18,705.00
31.63,8190.18,705.00
31.65,8190.18,705.00
31.66,8190.18,705.00
31.68,8190.18,705.00
31.70,8190.18,705.00
31.71,8190.18,705.00
31.73,8190.18,705.00
31.75,8190.18,705.00
31.76,8190.18,705.00
31.78,8190.18,705.00
31.80,8190.18,705.00
31.81,8190.18,705.00
31.83,8190.18,705.00
31.85,8190.18,705.00
31.86,8190.18,705.00
31.88,8190.18,705.00
31.90,8190.18,705.00
31.91,8190.18,705.00
31.93,8190.18,705.00
31.95,8190.18,705.00
31.96,8190.18,705.00
31.98,8190.18,705.00
32.00,8190.18,705.00
32.01,8190.18,705.00
32.03,8190.18,705.00
32.05,8190.18,705.00
32.06,8190.18,705.00
32.08,8190.18,705.00
32.10,8190.18,705.00
32.11,8190.18,705.00
32.13,8190.18,705.00
32.15,8190.18,705.00
32.16,8190.18,705.00
32.18,8190.18,705.00
32.20,8190.18,705.00
32.21,8190.18,705.00
32.23,8190.18,705.00
32.25,8190.18,705.00
32.26,8190.18,705.00
32.28,8190.18,705.00
32.30,8190.18,705.00
32.31,8190.18,705.00
32.33,8190.18,705.00
32.35,8190.18,705.00
32.36,8190.18,705.00
32.38,8190.18,705.00
32.40,8190.18,705.00
32.41,8190.18,705.00
32.43,8190.18,705.00
32.45,8190.18,705.00
32.46,8190.18,705.00
32.48,8190.18,705.00
32.50,8190.18,705.00
32.51,8190.18,705.00
32.53,8190.18,705.00
32.55,8190.18,705.00
32.56,8190.18,705.00
32.58,8190.18,705.00
32.60,8190.18,705.00
32.61,8190.18,705.00
32.63,8190.18,705.00
32.65,8190.18,705.00
32.66,8190.18,705.00
32.68,8190.18,705.00
32.70,8190.18,705.00
32.71,8190.18,705.00
32.73,8190.18,705.00
32.75,8190.18,705.00
32.76,8190.18,705.00
32.78,8190.18,705.00
32.80,8190.18,705.00
32.81,8190.18,705.00
32.83,8190.18,705.00
32.85,8190.18,705.00
32.86,8190.18,705.00
32.88,8190.18,705.00
32.90,8190.18,705.00
32.91,8190.18,705.00
32.93,8190.18,705.00
32.95,8190.18,705.00
32.96,8190.18,705.00
32.98,8190.18,705.00
33.00,8190.18,705.00
33.01,8190.18,705.00
33.03,8190.18,705.00
33.05,8190.18,705.00
33.06,8190.18,705.00
33.08,8190.18,705.00
33.10,8190.18,705.00
33.11,8190.18,705.00
33.13,8190.18,705.00
33.15,8190.18,705.00
33.16,8190.18,705.00
33.18,8190.18,705.00
33.0,8190.18,705.00
33.21,8190.18,705.00
33.23,8190.18,705.00
33.25,8190.18,705.00
33.26,8190.18,705.00
33.28,8190.18,705.00
33.30,8190.18,705.00
33.1,8190.18,705.00
33.33,8190.18,705.00
33.35,8190.18,705.00
33.6,8190.18,705.00
33.38,8190.18,705.00
33.40,8190.18,705.00
33.41,8190.18,705.00
33.43,8190.18,705.00
33.45,8190.18,705.00
33.46,8190.18,705.00
33.48,8190.18,705.00
33.50,8190.18,705.00
33.51,8190.18,705.00
33.53,8190.18,705.00
33.55,8190.18,705.00
33.56,8190.18,705.00
33.58,8190.18,705.00
33.60,8190.18,705.00
33.61,8190.18,705.00
33.63,8190.18,705.00
33.65,8190.18,705.00
33.66,8190.18,705.00
33.68,8190.18,705.00
33.70,8190.18,705.00
33.71,8190.18,705.00
33.73,8190.18,705.00
33.75,8190.18,705.00
33.76,8190.18,705.00
33.78,8190.18,705.00
33.80,8190.18,705.00
33.81,8190.18,705.00
33.83,8190.18,705.00
33.85,8190.18,705.00
33.86,8190.18,705.00
33.88,8190.18,705.00
33.90,8190.18,705.00
33.91,8190.18,705.00
33.93,8190.18,705.00
33.95,8190.18,705.00
33.96,8190.18,705.00
33.98,8190.18,705.00
34.00,8190.18,705.00
34.01,8190.18,705.00
34.033,8190.18,705.00
34.05,8190.18,705.00
34.06,8190.18,705.00
34.08,8190.18,705.00
34.10,8190.18,705.00
34.11,8190.18,705.00
34.13,8190.18,705.00
34.15,8190.18,705.00
34.16,8190.18,705.00
34.18,8190.18,705.00
34.0,8190.18,705.00
34.21,8190.18,705.00
34.23,8190.18,705.00
34.25,8190.18,705.00
34.26,8190.18,705.00
34.28,8190.18,705.00
34.30,8190.18,705.00
34.31,8190.18,705.00
34.33,8190.18,705.00
34.35,8190.18,705.00
34.36,8190.18,705.00
34.38,8190.18,705.00
34.40,8190.18,705.00
34.41,8190.18,705.00
34.43,8190.18,705.00
34.45,8190.18,705.00
34.46,8190.18,705.00
34.48,8190.18,705.00
34.50,8190.18,705.00
34.51,8190.18,705.00
34.53,8190.18,705.00
34.55,8190.18,705.00
34.56,8190.18,705.00
34.58,8190.18,705.00
34.60,8190.18,705.00
34.61,8190.18,705.00
34.63,8190.18,705.00
34.65,8190.18,705.00
34.66,8190.18,705.00
34.68,8190.18,705.00
34.70,8190.18,705.00
34.71,8190.18,705.00
34.73,8190.18,705.00
34.5,8190.18,705.00
34.6,8190.18,705.00
34.78,8190.18,705.00
34.80,8190.18,705.00
34.81,8190.18,705.00
34.83,8190.18,705.00
34.85,8190.18,705.00
34.86,8190.18,705.00
34.88,8190.18,705.00
34.90,8190.18,705.00
34.91,8190.18,705.00
34.93,8190.18,705.00
34.95,8190.18,705.00
34.96,8190.18,705.00
34.98,8190.18,705.00
35.00,8190.18,705.00
35.01,8190.18,705.00
35.03,8190.18,705.00
35.05,8190.18,705.00
35.06,8190.18,705.00
35.08,8190.18,705.00
35.10,8190.18,705.00
35.11,8190.18,705.002
35.13,8190.18,705.00
35.15,8190.18,705.00
35.16,8190.18,705.00
35.18,8190.18,705.00
35.0,8190.18,705.00
35.1,8190.18,705.00
35.23,8190.18,705.00
35.5,8190.18,705.00
35.26,8190.18,705.00
35.28,8190.18,705.00
35.0,8190.18,705.00
35.31,8190.18,705.00
35.33,8190.18,705.00
35.35,8190.18,705.00
35.6,8190.18,705.00
35.38,8190.18,705.00
35.40,8190.18,705.00
35.41,8190.18,705.00
35.43,8190.18,705.00
35.45,8190.18,705.00
35.46,8190.18,705.00
35.48,8190.18,705.00
35.50,8190.18,705.00
35.51,8190.18,705.00
35.53,8190.18,705.00
35.55,8190.18,705.00
35.56,8190.18,705.00
35.58,8190.18,705.00
35.60,8190.18,705.00
35.61,8190.18,705.00
35.63,8190.18,705.00
35.65,8190.18,705.00
35.66,8190.18,705.00
35.68,8190.18,705.00
35.0,8190.18,705.00
35.1,8190.18,705.00
35.73,8190.18,705.00
35.5,8190.18,705.00
35.76,8190.18,705.00
35.8,8190.18,705.00
35.80,8190.18,705.00
35.81,8190.18,705.00
35.83,8190.18,705.00
35.85,8190.18,705.00
35.86,8190.18,705.00
35.88,8190.18,705.00
35.90,8190.18,705.00
35.91,8190.18,705.00
35.93,8190.18,705.00
35.95,8190.18,705.00
35.96,8190.18,705.00
35.98,8190.18,705.00
36.00,8190.18,705.00
36.01,8190.18,705.00
36.03,8190.18,705.00
36.05,8190.18,705.00
36.06,8190.18,705.00
36.08,8190.18,705.00
36.10,8190.18,705.00
36.11,8190.18,705.00
36.13,8190.18,705.00
36.15,8190.18,705.00
36.16,8190.18,705.00
36.18,8190.18,705.00
36.20,8190.18,705.00
36.21,8190.18,705.00
36.23,8190.18,705.00
36.25,8190.18,705.00
36.26,8190.18,705.00
36.28,8190.18,705.00
36.30,8190.18,705.00
36.31,8190.18,705.00
36.33,8190.18,705.00
36.35,8190.18,705.00
36.36,8190.18,705.00
